sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260925_205359_3c25f9,2026-09-25T20:53:59.088Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,CREATED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,0,true,ON_CREATE,UNKNOWN,MainActivity created
exp_20260925_205359_3c25f9,2026-09-25T20:53:59.140Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,52,true,ON_START,UNKNOWN,
exp_20260925_205359_3c25f9,2026-09-25T20:53:59.147Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,59,true,ON_RESUME,UNKNOWN,Returned to idle app
exp_20260925_205359_3c25f9,2026-09-25T20:54:06.633Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_SELECTED_SCENARIO,NONE,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,UNKNOWN,IDLE,7545,true,NONE,UNKNOWN,User selected scenario Permission Denied
exp_20260925_205411_132d32,2026-09-25T20:54:11.813Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_PRESSED_START,NONE,NONE,org.cameratestharness,DENIED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,0,true,NONE,UNKNOWN,Permission Denied scenario evaluated; camera acquisition withheld
exp_20260925_205415_44d5a7,2026-09-25T20:54:15.372Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_PRESSED_START,NONE,NONE,org.cameratestharness,DENIED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,0,true,NONE,UNKNOWN,Permission Denied scenario evaluated; camera acquisition withheld
exp_20260925_205415_44d5a7,2026-09-25T20:54:20.253Z,PERMISSION_DENIED,PERMISSION_DENIED,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,4881,true,ON_PAUSE,UNKNOWN,
exp_20260925_205415_44d5a7,2026-09-25T20:54:21.711Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_GRANTED_PERMISSION,NONE,NONE,org.cameratestharness,GRANTED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,6339,true,NONE,UNKNOWN,
exp_20260925_205415_44d5a7,2026-09-25T20:54:21.711Z,PERMISSION_DENIED,PERMISSION_DENIED,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,6339,true,ON_RESUME,UNKNOWN,Returned to idle app
exp_20260925_205422_4e75d0,2026-09-25T20:54:22.731Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_PRESSED_START,NONE,NONE,org.cameratestharness,GRANTED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,1,true,NONE,UNKNOWN,Permission Denied scenario evaluated; camera acquisition withheld
exp_20260925_205424_0f3f21,2026-09-25T20:54:24.431Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_PRESSED_START,NONE,NONE,org.cameratestharness,GRANTED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,0,true,NONE,UNKNOWN,Permission Denied scenario evaluated; camera acquisition withheld
exp_20260925_205424_0f3f21,2026-09-25T20:54:31.609Z,PERMISSION_DENIED,PERMISSION_DENIED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,7178,true,NONE,UNKNOWN,
exp_20260925_205424_0f3f21,2026-09-25T20:54:43.136Z,PERMISSION_GRANTED_NO_CAMERA,NO_CAMERA_ACTIVITY,USER_SELECTED_SCENARIO,NONE,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,UNKNOWN,IDLE,18705,true,NONE,UNKNOWN,User selected scenario Permission Granted / No Camera
exp_20260925_205459_c6df69,2026-09-25T20:54:59.991Z,PERMISSION_GRANTED_NO_CAMERA,NO_CAMERA_ACTIVITY,USER_PRESSED_START,NONE,NONE,org.cameratestharness,GRANTED,RESUMED,FOREGROUND,false,none,UNKNOWN,UNKNOWN,0,true,NONE,UNKNOWN,Permission Granted / No Camera scenario evaluated; camera acquisition withheld
