sample_id,timestamp,scenario_id,ground_truth_context,user_action,camera_event,camera_id,package_name,camera_permission,activity_state,app_visibility,foreground_service_active,foreground_service_type,screen_state,session_state,session_duration_ms,recent_user_interaction,lifecycle_event,camera_availability,notes
exp_20260925_231001_rep1_905422,2026-09-25T23:10:01.287Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,PAUSED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,ON_PAUSE,UNKNOWN,rep=1
exp_20260925_231001_rep1_905422,2026-09-25T23:10:01.341Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_BACKGROUND_CONTINUATION,APP_ENTERED_BACKGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,STOPPED,BACKGROUND,false,none,ON_UNLOCKED,UNKNOWN,54,true,ON_STOP,UNKNOWN,rep=1;App backgrounded
exp_20260925_231001_rep1_905422,2026-09-25T23:10:06.361Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,NONE,NONE,org.cameratestharness,UNKNOWN,STARTED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,5074,true,ON_START,UNKNOWN,rep=1
exp_20260925_231001_rep1_905422,2026-09-25T23:10:06.371Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,APP_RETURNED_FOREGROUND,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,5084,true,ON_RESUME,UNKNOWN,rep=1;Returned to idle app
exp_20260925_231012_rep1_825301,2026-09-25T23:10:12.251Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,USER_PRESSED_START,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,0,true,NONE,UNKNOWN,rep=1;trigger=user_start
exp_20260925_231012_rep1_825301,2026-09-25T23:10:12.266Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_OPEN_REQUESTED,CAMERA_OPEN_REQUESTED,NONE,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,STARTING,15,true,NONE,UNKNOWN,rep=1;trigger=user_start
exp_20260925_231012_rep1_825301,2026-09-25T23:10:12.339Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAMERA_OPENED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,CAMERA_OPEN,88,true,NONE,UNAVAILABLE,rep=1;trigger=user_start;lens_facing=BACK
exp_20260925_231012_rep1_825301,2026-09-25T23:10:12.461Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,NONE,CAPTURE_SESSION_STARTED,0,org.cameratestharness,GRANTED,UNKNOWN,UNKNOWN,true,camera,ON_UNLOCKED,RUNNING,210,true,NONE,UNAVAILABLE,rep=1;trigger=user_start
exp_20260925_231012_rep1_825301,2026-09-25T23:10:22.488Z,NORMAL_FOREGROUND_CAMERA,CAMERA_SESSION_CLOSED,USER_PRESSED_STOP,NONE,NONE,org.cameratestharness,UNKNOWN,RESUMED,FOREGROUND,false,none,ON_UNLOCKED,UNKNOWN,10237,true,NONE,UNKNOWN,rep=1
exp_20260925_231012_rep1_825301,2026-09-25T23:10:22.496Z,NORMAL_FOREGROUND_CAMERA,USER_INITIATED_FOREGROUND,CAMERA_STOP_REQUESTED,CAMERA_STOP_REQUESTED,0,org.cameratestharness,UNKNOWN,UNKNOWN,UNKNOWN,false,none,ON_UNLOCKED,STOPPING,10245,true,NONE,UNKNOWN,rep=1
